Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Duration,Max_Flow_Duration,Avg_Flow_Duration,Flow_Count,Cov_PacketSize_IAT,Cov_PacketSize_FlowDuration,Cov_PacketCount_IAT,Corr_PacketSize_IAT,Corr_PacketSize_FlowDuration,Corr_PacketCount_IAT
7.6,17,108.0,31.473741,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.7,0.4,0.2,0.0,0.0,0.8,0.8,2119,60,348,211.9,124.949279,211.9,0.037017,10,15612.322222,0.317725,253.854345,9.307718,8780,0.391103,-56584305667.51677,0.0,0.106325,-0.640726,
14.0,17,80.1,119.836572,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1212,66,170,121.2,35.498983,121.2,0.008937,10,1260.177778,0.083447,253.854345,9.307718,8805,0.047224,-2787.449651,0.0,0.200028,-0.121644,
25.2,6,140.9,89.463789,0.2,0.4,0.0,0.1,0.5,0.0,0.0,5,4,2,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,822,60,214,82.2,46.718543,82.2,0.01174,10,2182.622222,0.111777,253.854345,9.696243,8823,-0.00591,-8269720848.989285,0.0,-0.012051,-0.250445,
13.6,17,74.5,39.177427,0.2,0.0,0.0,0.1,0.3,0.0,0.0,3,0,2,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.4,0.2,0.0,0.0,0.8,0.8,1917,60,348,191.7,140.287047,191.7,0.027051,10,19680.455556,0.255249,253.854345,9.944901,8830,-0.465871,-49059563928.09092,0.0,-0.155767,-0.494785,
16.4,17,77.3,52.246069,0.0,0.1,0.0,0.0,0.2,0.0,0.0,2,1,0,0,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,938,60,150,93.8,39.904887,93.8,0.020327,10,1592.4,0.191402,253.854345,10.411402,8832,-0.182279,-6295415895.238464,0.0,-0.172557,-0.29761,
11.2,17,119.0,91.430365,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1507,60,276,150.7,79.805388,150.7,0.012769,10,6368.9,0.109373,253.854345,10.411402,8853,-0.049513,7932.364609,0.0,-0.072647,0.153818,
16.0,6,166.6,91.065502,0.0,0.1,0.0,0.1,0.4,0.0,0.0,4,1,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.1,0.2,0.0,0.9,0.9,4200,60,1494,420.0,570.767904,420.0,0.010981,10,325776.0,0.109811,253.854345,10.411402,8870,-3.306825,-163532270173.1678,0.0,-0.392787,-0.353838,
28.8,6,165.6,119.710364,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,4473,60,1494,447.3,540.772298,447.3,0.008375,10,292434.677778,0.083535,253.854345,10.411402,8870,-1.048747,-72136691676.98245,0.0,-0.154329,-0.251646,
32.8,6,117.7,294.490051,0.1,0.1,0.0,0.2,0.9,0.0,0.0,9,1,1,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,847,66,181,84.7,39.282594,84.7,0.003396,10,1543.122222,0.033957,253.854345,10.390284,8872,0.004778,2.81487,0.0,0.033829,0.206601,
29.6,6,82.7,240.355751,0.2,0.0,0.0,0.2,0.9,0.0,0.0,9,0,2,0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1043,66,277,104.3,76.254035,104.3,0.004173,10,5814.677778,0.041605,253.854345,10.343076,8880,0.008688,10658.149308,0.0,0.023969,0.246443,
32.8,6,131.6,302.58004,0.0,0.1,0.0,0.4,1.0,0.0,0.0,10,1,0,0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4876,66,1514,487.6,577.361085,487.6,0.003595,10,333345.822222,0.033049,253.854345,10.303709,8880,-1.167342,-49543.982089,0.0,-0.383968,-0.201798,
31.6,6,97.7,47.409765,0.1,0.1,0.1,0.3,0.9,0.0,0.0,9,1,1,1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1342,60,569,134.2,158.139741,134.2,0.02149,10,25008.177778,0.210927,253.854345,10.249771,8880,-1.278846,-1.467225,0.0,-0.326708,-0.02846,
20.0,6,114.4,30.932654,0.2,0.0,0.0,0.2,0.6,0.0,0.0,6,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.3,0.0,0.0,0.7,0.7,1182,60,427,118.2,118.343004,118.2,0.036398,10,14005.066667,0.323283,253.854345,10.18138,8880,0.863233,-32520167402.156967,0.0,0.296939,-0.339368,
20.8,6,89.0,16.708411,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,1396,60,230,139.6,69.995555,139.6,0.082973,10,4899.377778,0.598501,253.854345,10.164105,8880,0.873323,-29651825770.63633,0.0,0.108765,-0.599365,
19.2,6,157.1,16.516311,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1406,66,230,140.6,68.305197,140.6,0.061896,10,4665.6,0.605462,253.854345,10.164105,8880,-2.473527,-7934470904.979654,0.0,-0.394245,-0.219136,
31.2,6,80.8,139.13625,0.1,0.2,0.0,0.2,0.8,0.0,0.0,8,2,1,0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1083,66,275,108.3,75.377642,108.3,0.024654,10,5681.788889,0.071872,253.854345,10.149625,8890,-0.739556,16898.303979,0.0,-0.181647,0.399481,
27.6,6,123.3,126.89555,0.1,0.2,0.0,0.2,0.7,0.0,0.0,7,2,1,0,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2308,60,1562,230.8,468.385596,230.8,0.008205,10,219385.066667,0.078805,253.854345,10.117128,8902,0.421577,-67027.943266,0.0,0.194947,-0.223273,
28.8,6,177.3,192.923168,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,5776,60,1514,577.6,653.644178,577.6,0.005894,10,427250.711111,0.051834,253.854345,10.091981,8910,-3.15885,-96405762183.2463,0.0,-0.46443,-0.278234,
32.0,6,132.4,366.407562,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,831,66,186,83.1,39.548704,83.1,0.006129,10,1564.1,0.027292,253.854345,10.091981,8910,-0.116425,0.440695,0.0,-0.260092,0.635052,
32.0,6,166.6,138.169144,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1151,66,400,115.1,103.330591,115.1,0.009249,10,10677.211111,0.072375,253.854345,10.091981,8910,-0.102784,0.12005,0.0,-0.085998,0.046622,
32.0,6,97.9,192.430161,0.2,0.0,0.0,0.5,1.0,0.0,0.0,10,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7249,66,1643,724.9,791.565039,724.9,0.005197,10,626575.211111,0.051967,253.854345,10.071004,8910,-3.701083,-98350.450215,0.0,-0.433257,-0.292505,
19.2,6,75.6,82.390689,0.0,0.1,0.0,0.1,0.4,0.0,0.0,4,1,0,0,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.2,0.0,1.0,1.0,1440,60,268,144.0,84.190261,144.0,0.013238,10,7088.0,0.121373,253.854345,10.022169,8914,-0.661435,29800829887.093075,0.0,-0.481755,0.500814,
17.6,17,75.1,256.391222,0.1,0.1,0.0,0.0,0.4,0.0,0.0,4,1,1,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1072,60,230,107.2,58.902556,107.2,0.005864,10,3469.511111,0.039003,253.854345,9.990382,8920,-0.182416,-8791221560.964638,0.0,-0.433819,-0.281556,
15.2,17,56.8,43.92958,0.1,0.0,0.0,0.1,0.3,0.0,0.0,3,0,1,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,940,60,298,94.0,72.920048,94.0,0.023761,10,5317.333333,0.227637,253.854345,9.958794,8920,-0.480849,-5541.868126,0.0,-0.201746,-0.184776,
21.6,6,105.8,16.583475,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1104,66,214,110.4,48.840329,110.4,0.060401,10,2385.377778,0.60301,253.854345,9.95178,8928,-0.264746,-2309566843.243985,0.0,-0.070924,-0.089207,
16.8,6,80.2,31.809249,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.3,0.1,0.0,0.7,0.7,890,60,214,89.0,47.262858,89.0,0.031788,10,2233.777778,0.314374,253.854345,9.95178,8930,-0.09861,-14527904621.685,0.0,-0.090205,-0.355098,
17.2,6,98.4,33.257403,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.2,0.0,1.0,1.0,1075,60,214,107.5,45.935341,107.5,0.031468,10,2110.055556,0.300685,253.854345,9.95178,8930,-0.759436,-3538841354.765743,0.0,-0.518817,-0.108999,
16.8,6,112.9,26.683683,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.8,0.8,1519,60,481,151.9,133.107684,151.9,0.046784,10,17717.655556,0.374761,253.854345,9.95178,8948,-2.22849,-34233673005.091496,0.0,-0.360529,-0.363882,
20.0,6,91.6,79.50835,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2647,66,412,264.7,127.940134,264.7,0.012749,10,16368.677778,0.125773,253.854345,9.95178,8958,-1.733354,-74436.545202,0.0,-0.598596,-0.843651,
14.4,17,69.9,127.967196,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,2443,60,412,244.3,143.432563,244.3,0.009314,10,20572.9,0.078145,253.854345,9.95178,8960,-0.923916,-34326917418.922268,0.0,-0.629401,-0.451477,
28.0,6,68.8,130.321835,0.0,0.1,0.0,0.4,0.7,0.0,0.0,7,1,0,0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2718,66,642,271.8,229.114624,271.8,0.00826,10,52493.511111,0.076733,253.854345,9.95178,8965,-0.357199,31377.017708,0.0,-0.240677,0.193257,
25.6,6,45.7,38.848378,0.2,0.1,0.0,0.1,0.7,0.0,0.0,7,1,2,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1683,66,412,168.3,143.950647,168.3,0.025742,10,20721.788889,0.257411,253.854345,9.920641,8970,-0.149478,7456.228915,0.0,-0.029171,0.121524,
9.6,17,106.7,27.09021,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.1,0.1,0.0,0.9,0.9,1489,60,224,148.9,65.395294,148.9,0.041171,10,4276.544444,0.369137,253.854345,9.882758,8979,0.20854,-2570309978.853969,0.0,0.089774,-0.05561,
22.4,6,119.0,32.811193,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1154,60,230,115.4,62.509022,115.4,0.032497,10,3907.377778,0.304774,253.854345,9.882758,8990,-0.334435,670.557583,0.0,-0.16762,0.290507,
14.4,17,107.4,52.528473,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,1526,60,230,152.6,61.716556,152.6,0.047297,10,3808.933333,0.190373,253.854345,9.882758,8999,1.667898,-17247226950.249928,0.0,0.316261,-0.527189,
31.2,6,167.5,70.870201,0.0,0.2,0.0,0.1,0.8,0.0,0.0,8,2,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5540,66,1514,554.0,671.849189,554.0,0.01775,10,451381.333333,0.141103,253.854345,9.882758,9020,-8.591773,-121382.686322,0.0,-0.734364,-0.318288,
20.0,6,93.7,52.17763,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1845,60,1179,184.5,349.628454,184.5,0.019166,10,122240.055556,0.191653,253.854345,9.882758,9030,-2.299982,-0.793201,0.0,-0.254198,-0.021049,
22.4,6,75.1,44.851863,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,2330,60,1337,233.0,397.860947,233.0,0.022296,10,158293.333333,0.222956,253.854345,9.882758,9069,4.309279,-36632.651003,0.0,0.556925,-0.161483,
23.2,6,137.3,101.608417,0.1,0.1,0.1,0.2,0.5,0.0,0.0,5,1,1,1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,2202,60,1462,220.2,438.152383,220.2,0.009966,10,191977.511111,0.098417,253.854345,9.856772,9075,2.518607,-72118.044368,0.0,0.551318,-0.252249,
20.8,6,74.0,95.136548,0.0,0.1,0.0,0.2,0.5,0.0,0.0,5,1,0,0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,982,66,174,98.2,38.084117,98.2,0.011497,10,1450.4,0.105112,253.854345,9.81827,9101,0.083641,-11152.130399,0.0,0.21964,-0.450603,
33.6,6,70.6,87.977749,0.0,0.2,0.0,0.4,0.9,0.0,0.0,9,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6531,66,1510,653.1,695.476887,653.1,0.011413,10,483688.1,0.113665,253.854345,9.81827,9120,-7.226913,24.637156,0.0,-0.547157,0.52505,
30.4,6,164.1,129.674755,0.0,0.1,0.0,0.2,0.8,0.0,0.0,8,1,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6503,60,1514,650.3,684.898379,650.3,0.007736,10,469085.788889,0.077116,253.854345,9.81827,9120,-4.713962,-263916.928013,0.0,-0.642552,-0.591325,
24.8,6,64.0,373.122203,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,912,66,150,91.2,40.575855,91.2,0.003678,10,1646.4,0.026801,253.854345,9.81827,9120,0.028062,26493.802433,0.0,0.137855,1.0,
31.2,6,171.2,193.622284,0.0,0.2,0.0,0.4,0.8,0.0,0.0,8,2,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5257,60,1494,525.7,669.894527,525.7,0.006422,10,448758.677778,0.051647,253.854345,9.81827,9129,-2.68611,-69977.632846,0.0,-0.563277,-0.244358,
29.6,6,155.0,167.596519,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,3878,66,1514,387.8,525.219912,387.8,0.006042,10,275855.955556,0.059667,253.854345,9.81827,9130,-0.682257,-26106.779205,0.0,-0.129462,-0.116225,
32.0,6,100.8,579.339761,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1322,66,326,132.2,100.821955,132.2,0.001772,10,10165.066667,0.017261,253.854345,9.81827,9130,0.025013,12.261926,0.0,0.116519,0.684594,
29.6,6,146.3,154.325473,0.1,0.0,0.0,0.4,0.9,0.0,0.0,9,0,1,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2552,60,1122,255.2,367.308771,255.2,0.006839,10,134915.733333,0.064798,253.854345,9.815009,9130,1.286327,-29314.420569,0.0,0.575491,-0.186714,
22.4,6,131.5,101.295787,0.1,0.0,0.0,0.4,0.6,0.0,0.0,6,0,1,0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,3462,66,1219,346.2,443.898837,346.2,0.009922,10,197046.177778,0.098721,253.854345,9.776076,9136,3.737177,-17383.140442,0.0,0.834063,-0.091742,
28.0,6,89.5,77.519984,0.1,0.2,0.0,0.2,0.7,0.0,0.0,7,2,1,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1344,60,668,134.4,188.09702,134.4,0.013225,10,35380.488889,0.128999,253.854345,9.75064,9155,1.624046,-13857397060.970709,0.0,0.676369,-0.138979,
28.8,6,138.5,203.127767,0.1,0.0,0.0,0.2,0.9,0.0,0.0,9,0,1,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,6526,60,1514,652.6,686.564426,652.6,0.008589,10,471370.711111,0.04923,253.854345,9.698549,9160,-5.116289,-110374912881.90031,0.0,-0.582006,-0.303276,
32.0,6,80.5,49.886995,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,927,66,192,92.7,46.485482,92.7,0.022766,10,2160.9,0.200453,253.854345,9.692434,9160,0.177864,5497.589241,0.0,0.166403,0.207276,
22.4,6,146.6,29.211764,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6,0,0,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,3225,66,1514,322.5,432.904724,322.5,0.034578,10,187406.5,0.342328,253.854345,9.692434,9160,-5.331124,-70597.255404,0.0,-0.285538,-0.25046,
27.2,6,64.0,136.073112,0.1,0.2,0.0,0.1,0.7,0.0,0.0,7,2,1,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,1.0,1.0,1208,66,282,120.8,86.075935,120.8,0.011998,10,7409.066667,0.07349,253.854345,9.682535,9169,0.339772,38443101603.359024,0.0,0.236672,0.631898,
20.8,6,89.0,25.340317,0.1,0.0,0.0,0.2,0.6,0.0,0.0,6,0,1,0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,3239,60,2271,323.9,687.093791,323.9,0.039986,10,472097.877778,0.394628,253.854345,9.633218,9170,-8.345419,-98305702877.39359,0.0,-0.156113,-0.202429,
6.4,0,89.3,18.843716,0.1,0.0,0.0,0.0,0.1,0.0,0.0,1,0,1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.5,0.0,0.0,0.5,0.5,1286,60,230,128.6,87.29032,128.6,0.057278,10,7619.6,0.530681,253.854345,9.688936,9170,-2.31931,-63885519919.97877,0.0,-0.325155,-0.828393,
17.2,6,82.3,13.633655,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.8,0.8,1549,60,336,154.9,91.007265,154.9,0.076556,10,8282.322222,0.733479,253.854345,9.715625,9176,-0.755208,-35351269883.705734,0.0,-0.113117,-0.549591,
21.6,6,93.2,14.69916,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1590,60,345,159.0,114.023389,159.0,0.072267,10,13001.333333,0.680311,253.854345,9.715625,9190,-2.281803,-18439318504.293213,0.0,-0.189868,-0.30507,
17.6,17,89.6,37.721037,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,2195,66,414,219.5,96.052358,219.5,0.027941,10,9226.055556,0.265104,253.854345,9.715625,9194,0.783287,-45222.283324,0.0,0.352561,-0.719855,
12.0,17,131.9,53.671908,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.1,0.0,1.0,1.0,2004,66,345,200.4,97.984352,200.4,0.018998,10,9600.933333,0.186317,253.854345,9.715625,9204,0.823608,4395634803.872023,0.0,0.502653,0.084628,
24.8,6,131.9,23.429745,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1635,66,345,163.5,124.051289,163.5,0.04355,10,15388.722222,0.426808,253.854345,9.715625,9210,3.951981,-78203.38608,0.0,0.627379,-0.982418,
19.2,6,103.8,19.120232,0.0,0.0,0.0,0.5,0.7,0.0,0.0,7,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1463,60,414,146.3,104.458445,146.3,0.053913,10,10911.566667,0.523006,253.854345,9.715625,9210,-0.278746,-16073872133.03218,0.0,-0.040376,-0.290286,
15.6,17,130.2,22.738334,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,2158,60,519,215.8,161.874986,215.8,0.044464,10,26203.511111,0.439786,253.854345,9.715625,9220,1.313818,-29018594974.045715,0.0,0.164136,-0.338178,
22.4,6,91.7,46.58226,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1049,60,209,104.9,48.813591,104.9,0.024404,10,2382.766667,0.214674,253.854345,9.715625,9220,0.587862,-15478.697782,0.0,0.629388,-0.747286,
20.0,6,103.3,47.340415,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1186,60,414,118.6,113.989473,118.6,0.022683,10,12993.6,0.211236,253.854345,9.715625,9220,-0.772282,-43909.952196,0.0,-0.166757,-0.90647,
22.4,6,82.3,29.037438,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1417,66,345,141.7,113.568433,141.7,0.050474,10,12897.788889,0.344383,253.854345,9.715625,9220,-2.139207,-59373.266868,0.0,-0.288272,-0.921265,
17.6,17,131.5,19.108403,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1731,66,339,173.1,87.328817,173.1,0.054114,10,7626.322222,0.52333,253.854345,9.715625,9220,-1.516402,266.43237,0.0,-0.213026,0.004282,
5.6,17,134.0,25.443031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.2,0.0,0.9,0.9,2323,60,345,232.3,77.19823,232.3,0.042879,10,5959.566667,0.393035,253.854345,9.715625,9220,0.708212,-35183637379.17605,0.0,0.180452,-0.562852,
24.0,6,110.1,27.51379,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1475,60,339,147.5,99.945819,147.5,0.041422,10,9989.166667,0.363454,253.854345,9.715625,9220,-0.883786,-16297336186.618883,0.0,-0.236147,-0.30761,
18.4,6,106.4,23.263382,0.0,0.1,0.0,0.1,0.4,0.0,0.0,4,1,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.0,0.1,0.2,0.0,0.9,0.9,1272,60,364,127.2,101.334211,127.2,0.04921,10,10268.622222,0.42986,253.854345,9.715625,9220,0.595727,28385298482.26928,0.0,0.09075,0.345938,
12.8,17,76.3,25.435902,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.1,0.2,0.0,0.9,0.9,2448,60,373,244.8,123.629195,244.8,0.042968,10,15284.177778,0.393145,253.854345,9.715625,9220,-2.814803,12218297214.34798,0.0,-0.572884,0.122053,
19.2,6,137.9,46.772904,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1228,60,230,122.8,71.925579,122.8,0.023441,10,5173.288889,0.213799,253.854345,9.715625,9220,-0.377882,-11696825576.09609,0.0,-0.211784,-0.306785,
